id,positive_negtive
d8071a739aa75a3b30533b6b3b9db7ecc46eaee3c558be6c,-1.0
d8071a739aa75a3b31b839e66dc0327e25d4d799f58014f8,0.0
d8071a739aa75a3b362ce6065acf522631150cec15b54b80,0.0
d8071a739aa75a3b3b5900ac210175831fd123338d353260,0.0
d8071a739aa75a3b4393205d77a464f1b8a46a386ce2ca69,1.0
d8071a739aa75a3b44b64633121e6f8823d5866aa5fed4b5,0.0
d8071a739aa75a3b4583cab5aea6c59248ae651d70fb9f23,0.6397290734978645
d8071a739aa75a3b48c66c7df24546d7a4e5133bcf08a440,0.0
d8071a739aa75a3b4968cb00ac0d8f117b06a0a886f45ad0,1.0
d8071a739aa75a3b496a04204f5139d7b154c7f0b3bc5bcd,1.0
d8071a739aa75a3b4c36e761964bee8c4913ebf304f93059,-0.4106800531646758
d8071a739aa75a3b4d861499e4fce0f340ef3a22045fef15,0.310667467279806
d8071a739aa75a3b4da73c158bf851ac7054dfde6b6e5680,1.0
d8071a739aa75a3b51191a28afad510ae2d3fe04041744f5,0.0
d8071a739aa75a3b52b3133a5dc38b78f6961061beb6d8ba,0.0
d8071a739aa75a3b538125a37e5d0b9bcf0caf81bfeca9b9,1.0
d8071a739aa75a3b53dffea24723bd9c717b4f464d846d1e,0.6011229337037347
d8071a739aa75a3b54ec211c53e6609a188c05de7b3cb3fe,0.310667467279806
d8071a739aa75a3b583a19bb022aca044323c53e4f4c549d,0.6397290734978645
d8071a739aa75a3b58f580157c3e052f6e9bf955848e91c1,0.0
d8071a739aa75a3b5b5ae932071db5b4dcdf95bdf722bebe,0.36067376022224096
d8071a739aa75a3b5bdd856bd9095b8c593f8c771b173da0,0.2790553132756237
d8071a739aa75a3b5c00fbe3fd2a6e6c26a948fc8787dc54,-1.0
d8071a739aa75a3b5c7383d2f0691648a5c05e9a7548db65,0.0
d8071a739aa75a3b5cd36b4df8c5423fd3fdcb309fb76a38,0.310667467279806
d8071a739aa75a3b5d66dc2d0da17dd604ec88127c690200,1.0
d8071a739aa75a3b629b27199ba00279e442338114a716bd,-0.2790553132756236
d8071a739aa75a3b62e02d576e90c88e499fb17351ca6e73,0.0
d8071a739aa75a3b665ca3dc61769c38a96c8bdb4f128b98,0.45511961331341855
d8071a739aa75a3b6860158ec0cc8ba7972fb14ba37b9e0a,1.0
d8071a739aa75a3b6b1438c2f109f035ef674cfc2beaef16,-1.0
d8071a739aa75a3b6b747823574cd3cbe8c8d6d046eff2a4,0.0
d8071a739aa75a3b6da17bf69565ede3b7445a942a5437ab,0.36067376022224096
d8071a739aa75a3b6e99d1055a7a126729adf564d1f14bbe,-0.36067376022224085
d8071a739aa75a3b6f14f9fc77b72945a7930a49ecfbb080,1.0
d8071a739aa75a3b6f5f606f6a51a1786aae19e3a2ed16a1,-0.2790553132756236
d8071a739aa75a3b71ac48563cd8e77cd3a26fb9e42e1118,-0.45511961331341866
d8071a739aa75a3b72a470122b02ddb9f41bde3b94c67167,1.0
d8071a739aa75a3b72aef8c05bce60943768f3ca531b674c,0.45511961331341855
d8071a739aa75a3b732b8306f5965c2791efeb56631c9f7d,0.0
d8071a739aa75a3b73e88d65c66774699f57d159f5872ced,0.7213475204444817
d8071a739aa75a3b73ff31e3fda6e7dc8a98cf62b124496b,0.36067376022224096
d8071a739aa75a3b74d3effb4d32b2a68d871c4d236dddd0,1.0
d8071a739aa75a3b751a88f3a81f2311246b4a856f5d450a,-0.310667467279806
d8071a739aa75a3b7544cd05ded5677c22d2914c818388b1,0.36067376022224096
d8071a739aa75a3b77b41336c43913472c6ff0807372e354,1.0
d8071a739aa75a3b797497da6023cbaf305179f3e0cb2254,0.22755980665670927
d8071a739aa75a3b7a198fe026092cd4d98aa6023a9f2b79,0.023614428738576
d8071a739aa75a3b7a645a06a234765e8c2ab7514abd69d8,-0.45511961331341866
d8071a739aa75a3b7cf783e089dd450372f3e796d59a6b28,-0.45511961331341866
d8071a739aa75a3b80081fb140014adb52eb78548228e560,1.0
d8071a739aa75a3b806b25a4b13f1c7f52e317c2d6339ebd,0.45511961331341855
d8071a739aa75a3b80b149bb043c0ce576a9beb64ec2c9b5,0.0
d8071a739aa75a3b844df68eac75bf0a7782e1234ca7102e,0.310667467279806
d8071a739aa75a3b858e2359da3d8c8ba24899c74daa22f1,0.36067376022224096
d8071a739aa75a3b85eb89a4fca1f43b42b89110307ea323,0.7213475204444817
d8071a739aa75a3b868e47ac860169d35c12f2dd06c0ee1a,1.0
d8071a739aa75a3b88b54c214e2623a1ae9aa2317c381c1b,1.0
d8071a739aa75a3b88ddae1e565099906efb4e5188101a05,0.310667467279806
d8071a739aa75a3b895933a7b507f26348f02540c04274e7,1.0
d8071a739aa75a3b8d0feb1fd4c0f3af1b55a94307e75971,0.0
d8071a739aa75a3b8d67eb4bae4ab5d506f51c92912806c4,1.0
d8071a739aa75a3b91978970bf283fb96e0c06d08f3d4c79,0.9320024018394177
d8071a739aa75a3b9204d40f761940804d597a4764be3ce8,0.0
d8071a739aa75a3b92a34f4309492f4672a5fb7390b07691,-0.45511961331341866
d8071a739aa75a3b93c65297b0ab302c086b761a3ee3b2d5,0.8157933735356595
d8071a739aa75a3b94d48d5333270e12ebec4051389ce852,0.0
d8071a739aa75a3b966e8ff44f96c644469ed3cab5e95fbe,1.0
d8071a739aa75a3b9832faf149451021c0922642d1386853,0.0
d8071a739aa75a3b987a63715a9aa9eed552a92c8713a5ac,0.948907327101191
d8071a739aa75a3b9b709e06154ca9bbdd229eeb690eb7e4,0.14445214603361278
d8071a739aa75a3b9bdc24a9b2c8da7da1fed5ec386dfb82,-0.2146704398319248
d8071a739aa75a3b9c0d2e2ba34c82b20b578efd144f5f48,0.0
d8071a739aa75a3b9da6ffbf30d58f14526bfa5867fb8ceb,0.5676166384646812
d8071a739aa75a3ba6a85400907c92525bd28c5ddf9b90bc,0.0
d8071a739aa75a3ba7081670d9e2402aa8b49051d97b51d8,0.0
d8071a739aa75a3ba757cdd327d5d9dfab275ee5114a36e4,0.310667467279806
d8071a739aa75a3ba9f33e9cc1ec5eb91cd6e573c1fd5b7f,0.2790553132756237
d8071a739aa75a3bab56b1d403c50e39e10c7cdd8f9a2336,0.5581106265512472
d8071a739aa75a3bace1abbc4c8cd97d0cee06b2fe4332c9,0.0
d8071a739aa75a3bae5e87ec1a65ea4421abc76facef4f51,-0.2790553132756236
d8071a739aa75a3baf6ad413a40b5bf6dc8531485cf8b662,0.310667467279806
d8071a739aa75a3bafbe4c468eaf2269914e5ba88206c944,0.24044917348149397
d8071a739aa75a3bb0715404237a546a574651573097ba03,1.0
d8071a739aa75a3bb1ade20b144acdedf7b8ef0c80e2334d,0.7213475204444817
d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,1.0
d8071a739aa75a3bb74e53523d9b03678e70d28cab441c1d,0.310667467279806
d8071a739aa75a3bb788e0e02b6edb526449c14b7a744408,0.0
d8071a739aa75a3bb7b97e9ef08c9b2ba265ebf779d28bf2,-0.7213475204444817
d8071a739aa75a3bb8220bd74d5eb196f26652c638b8c52f,0.0
d8071a739aa75a3bb94be2266bda7f80d055485238aa7549,1.0
d8071a739aa75a3bb98b032a18ae492bb8cf7ad9e0c23acd,0.45511961331341855
d8071a739aa75a3bbc7429400cb9889ba8651576e86b2a86,0.7213475204444817
d8071a739aa75a3bbcc11b4fb4f67fdc9bb692c62e2fea9d,0.2790553132756237
d8071a739aa75a3bc06c7f8a04d81fa48f1043540ba6ef13,0.49739834466636923
d8071a739aa75a3bc1b06c2b6a880a629e8ea92202cd20a6,1.0
d8071a739aa75a3bc1f852960277749616359905cea80259,1.0
d8071a739aa75a3bc2553d23a2df173839871e681e96cf7f,0.0
d8071a739aa75a3bc34f85b3554b6c179c76dfa6c149fa10,0.7213475204444817
d8071a739aa75a3bc3f6a564a00c03994bb4317802bb29db,-0.7213475204444817
d8071a739aa75a3bc42504f1322f0a156b5c2604cdc684e6,1.0
d8071a739aa75a3bc798b771c9dfb33c642c63063cb04030,1.0
d8071a739aa75a3bc7e7d6912ec5f98a9642b68922642737,0.0
d8071a739aa75a3bc883b3dd64c3081ac45cc6ed959f5559,1.0
d8071a739aa75a3bc8b1cbc0701ffbf91045921a9fc588cf,1.0
d8071a739aa75a3bca6d5e1ef3530409d814ada318e634d6,-0.26622790713106304
d8071a739aa75a3bcbb2a75949418a5df334a5f1c4d54ac5,0.0
d8071a739aa75a3bcc63701d904ec0481d2a043254e8bfa8,-1.0
d8071a739aa75a3bcd8eb096eba645f1bb79f500e0f8518c,0.9102392266268373
d8071a739aa75a3bcf6fb0041ee883243251d30025ab9d45,0.0
d8071a739aa75a3bcfa19fb717fec05495d9a707bdef3bf9,1.0
d8071a739aa75a3bd04b6b4686684175b629601a7dda6a04,1.0
d8071a739aa75a3bd42459dc5b6b11c461bcf55a799fe89c,0.7213475204444817
d8071a739aa75a3bd47c591d7f25ec3957d79e72d2d4b524,0.07307328679996639
d8071a739aa75a3bd989fce584349852f34afb141573b98c,0.0
d8071a739aa75a3bde9d5d472d84c4de7dbbb69a798f3476,0.0
d8071a739aa75a3bdf63abe0441507d976ffe0e6651ae5d6,0.0
d8071a739aa75a3bdff20d27bb5fcaa82b54dfb1b44d1203,1.0
d8071a739aa75a3be1fa5eef025fbccc7fbab4860b14ea12,1.0
d8071a739aa75a3be21c7db02e78e17e03e99dfffdbb3bfd,-0.7213475204444817
d8071a739aa75a3be34e73a1339f8a1639bf13e49bbdee27,0.9102392266268373
d8071a739aa75a3be50b83fcb8f5af8f48460b82447043bb,1.0
d8071a739aa75a3be6f3e200fd5532cb96764b8f4623c75a,0.0
d8071a739aa75a3be837a17b0342804d3e6fa8d2535a2a67,0.21714724095162596
d8071a739aa75a3be9ca9f92ca1a9e68d46b7a1c40e19607,1.0
d8071a739aa75a3beb6400d7da6229e0233231ea8ba763f7,0.36067376022224096
d8071a739aa75a3bec3627e3740d90cd79da331d46062819,1.0
d8071a739aa75a3bedd5ffcd008a7e88c07e1363e21b00d2,1.0
d8071a739aa75a3befd832f072f8dd7cddc96fb774c4251b,0.0
d8071a739aa75a3bf0bd2aca4b6060d92ba5411ec06f460b,-0.310667467279806
d8071a739aa75a3bf59ea3aa41952421dd237b7ba8f11337,0.0
d8071a739aa75a3bf88d84d6bb36dde8603f2553a19aa03d,0.45511961331341855
d8071a739aa75a3bfbaa9dc12a1b869c76a91bb264c7c48b,0.682679419970128
d8071a739aa75a3bfc9143df38c6966e71af4ff265547a81,0.0
d8071a739aa75a3bfd9a9c13478387a9f38b5bbe152a9750,1.0
d8071a739aa75a3bfead9c8d3fab2fba8af44ccca3cd119c,0.0
e31b185b08a2c2e13f761dba74c1e04d0612d77078e946ce,1.0
e9f7b28ec10e04700251c33a8cf7afb41de4f226023b36dd,0.7213475204444817
e9f7b28ec10e047005eec1a07b716d63fac8742cbdeacd46,0.0
e9f7b28ec10e0470081ebf12902fbe33a8794317dd5afee0,0.7213475204444817
e9f7b28ec10e04700966f165ed280c284d2ced2ecb3a00a2,0.2790553132756237
e9f7b28ec10e04700ada07b2c28fbaec7d76529613d8cde2,0.9360179602764065
e9f7b28ec10e04700cb0e1053b2a4cba5cac6f61807c84ed,0.0
e9f7b28ec10e04700cd2abc05aefdcdb17c82720892c632e,1.0
e9f7b28ec10e04700e55d382f0df058a56c7dda8e98ac55b,0.7213475204444817
e9f7b28ec10e04700ead63e76e5245240f454aaf65f4499a,0.7341749265890423
e9f7b28ec10e04700ed38c006dc500f2d701e2a52ba23f4e,0.0
e9f7b28ec10e0470115e3161eff5eced92f2a588d88ed228,0.24044917348149397
e9f7b28ec10e0470140c931605dcff11884a827e83661ce5,0.0
e9f7b28ec10e047014fe828fdb7abdda95e44ba69de67315,0.7213475204444817
e9f7b28ec10e04701caaeaad38bde95216152f031873cd58,0.7708475135546262
e9f7b28ec10e047020d0a481ac1ee489b40fac4a2c46caea,0.7213475204444817
e9f7b28ec10e047022acdbc599d93161b48acb78d152ef70,0.36067376022224096
e9f7b28ec10e047036ecf3701c5e3d58d703c0b8192f1e68,1.0
e9f7b28ec10e047038183d9520a69501b3010ef22e9662b2,0.0
e9f7b28ec10e04703b55428da6d95118b14493ecdddb472b,0.0
e9f7b28ec10e047042b9e77c118885c768fdebd6e975d4ed,-0.36067376022224085
e9f7b28ec10e04704f6a779ca9a589e6a47626a2176ce2c3,0.0
e9f7b28ec10e0470548611c57737acb563f34415ad4451b1,0.0
e9f7b28ec10e0470555c392bbe9d25064262d867fc81de7b,0.0
e9f7b28ec10e047057c29b3d4517ca9fd23061edc1d76f25,0.0
e9f7b28ec10e04705a5322daf7629535f2912b8bee0bec6d,-0.45511961331341866
e9f7b28ec10e047061f3e00394f201acf7ad3709ac8ff2dc,0.0
e9f7b28ec10e047062bc911b1f8d98776d3824138119ec84,0.5897227805554295
